email,type_contact,priority,department_code,commune,category,organization,source_url,source_name,query
mairie.meria@orange.fr,mairie_relais,3-relais-territorial,2B,Meria,mairie relais territorial,Mairie - Meria,https://lannuaire.service-public.gouv.fr/corse/haute-corse/71b139a6-8e3e-4d83-9230-65007698541f,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.moltifao@orange.fr,mairie_relais,3-relais-territorial,2B,Moltifao,mairie relais territorial,Mairie - Moltifao,https://lannuaire.service-public.gouv.fr/corse/haute-corse/a0e6c75f-282a-4c2d-b251-bda06f05936d,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.monaciaorezza@orange.fr,mairie_relais,3-relais-territorial,2B,Monacia-d'Orezza,mairie relais territorial,Mairie - Monacia-d'Orezza,https://lannuaire.service-public.gouv.fr/corse/haute-corse/ac412f3d-79da-4c09-8918-fca161f11e5e,Annuaire de l'administration Service-public.fr,administrations_relais_2B
moncale.mairie@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Moncale,mairie relais territorial,Mairie - Moncale,https://lannuaire.service-public.gouv.fr/corse/haute-corse/3a2a7420-0ec3-4bcd-ba19-fab2c0b80903,Annuaire de l'administration Service-public.fr,administrations_relais_2B
monte.mairie@orange.fr,mairie_relais,3-relais-territorial,2B,Monte,mairie relais territorial,Mairie - Monte,https://lannuaire.service-public.gouv.fr/corse/haute-corse/3ae00fd0-2412-4711-86ab-aee47675109c,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.de.montegrosso@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Montegrosso,mairie relais territorial,Mairie - Montegrosso,https://lannuaire.service-public.gouv.fr/corse/haute-corse/13162761-392b-466a-8bc0-b314e7ae7ae3,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie@monticello.fr,mairie_relais,3-relais-territorial,2B,Monticello,mairie relais territorial,Mairie - Monticello,https://lannuaire.service-public.gouv.fr/corse/haute-corse/f7ebb93f-fc3a-4da5-8981-f1092b269ebc,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.morosaglia@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Morosaglia,mairie relais territorial,Mairie - Morosaglia,https://lannuaire.service-public.gouv.fr/corse/haute-corse/8f95c8e4-973b-465e-adad-2a14ac94bd3a,Annuaire de l'administration Service-public.fr,administrations_relais_2B
morsiglia.mairie@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Morsiglia,mairie relais territorial,Mairie - Morsiglia,https://lannuaire.service-public.gouv.fr/corse/haute-corse/27ae75f1-6643-49a9-8fb8-f2c148096bb4,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.moita@orange.fr,mairie_relais,3-relais-territorial,2B,Moïta,mairie relais territorial,Mairie - Moïta,https://lannuaire.service-public.gouv.fr/corse/haute-corse/c5ac17ce-f98c-4261-8982-b3c593096091,Annuaire de l'administration Service-public.fr,administrations_relais_2B
commune-muracciole@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Muracciole,mairie relais territorial,Mairie - Muracciole,https://lannuaire.service-public.gouv.fr/corse/haute-corse/e84a54f7-9180-4526-a790-606a2cda468e,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiemurato@orange.fr,mairie_relais,3-relais-territorial,2B,Murato,mairie relais territorial,Mairie - Murato,https://lannuaire.service-public.gouv.fr/corse/haute-corse/b58cde32-f596-455f-8703-856c5c3dfbb4,Annuaire de l'administration Service-public.fr,administrations_relais_2B
muromairie@gmail.com,mairie_relais,3-relais-territorial,2B,Muro,mairie relais territorial,Mairie - Muro,https://lannuaire.service-public.gouv.fr/corse/haute-corse/6f65c753-d848-48a7-afc1-acd8dd9d92e8,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiedenessa@orange.fr,mairie_relais,3-relais-territorial,2B,Nessa,mairie relais territorial,Mairie - Nessa,https://lannuaire.service-public.gouv.fr/corse/haute-corse/844fedf0-933d-4c9a-9ec0-294821619d80,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiedenocario@orange.fr,mairie_relais,3-relais-territorial,2B,Nocario,mairie relais territorial,Mairie - Nocario,https://lannuaire.service-public.gouv.fr/corse/haute-corse/f4ecdb44-800f-44ed-9dae-ccc230d4ba10,Annuaire de l'administration Service-public.fr,administrations_relais_2B
commune-noceta@orange.fr,mairie_relais,3-relais-territorial,2B,Noceta,mairie relais territorial,Mairie - Noceta,https://lannuaire.service-public.gouv.fr/corse/haute-corse/14e47d09-b4eb-4dd9-ad69-a17a60ca6e7d,Annuaire de l'administration Service-public.fr,administrations_relais_2B
nonza@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Nonza,mairie relais territorial,Mairie - Nonza,https://lannuaire.service-public.gouv.fr/corse/haute-corse/d30c219a-464d-4e85-930c-49482e8ad644,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.novale@orange.fr,mairie_relais,3-relais-territorial,2B,Novale,mairie relais territorial,Mairie - Novale,https://lannuaire.service-public.gouv.fr/corse/haute-corse/6a47b429-34c6-4ca1-abd4-3bd837c9f1a9,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.novella@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Novella,mairie relais territorial,Mairie - Novella,https://lannuaire.service-public.gouv.fr/corse/haute-corse/15316709-56a8-466c-b9c7-cee716d695d2,Annuaire de l'administration Service-public.fr,administrations_relais_2B
occhiatana@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Occhiatana,mairie relais territorial,Mairie - Occhiatana,https://lannuaire.service-public.gouv.fr/corse/haute-corse/0d4f0ed8-a1f5-4c8f-8764-73ba3758cd5c,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairieogliastru@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Ogliastro,mairie relais territorial,Mairie - Ogliastro,https://lannuaire.service-public.gouv.fr/corse/haute-corse/492887f6-e9ee-4d59-8f13-2e36f2dcf696,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairieolcani@orange.fr,mairie_relais,3-relais-territorial,2B,Olcani,mairie relais territorial,Mairie - Olcani,https://lannuaire.service-public.gouv.fr/corse/haute-corse/4d442780-dbd0-457f-a633-8776356cf098,Annuaire de l'administration Service-public.fr,administrations_relais_2B
merria@oletta.fr,mairie_relais,3-relais-territorial,2B,Oletta,mairie relais territorial,Mairie - Oletta,https://lannuaire.service-public.gouv.fr/corse/haute-corse/f987bc3c-10e9-4a3a-b2dc-3f3a853a9e54,Annuaire de l'administration Service-public.fr,administrations_relais_2B
olmeta.capocorso@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Olmeta-di-Capocorso,mairie relais territorial,Mairie - Olmeta-di-Capocorso,https://lannuaire.service-public.gouv.fr/corse/haute-corse/f44e354a-e2a0-4da1-9e13-30d919479876,Annuaire de l'administration Service-public.fr,administrations_relais_2B
olmeta.dituda.mairie@orange.fr,mairie_relais,3-relais-territorial,2B,Olmeta-di-Tuda,mairie relais territorial,Mairie - Olmeta-di-Tuda,https://lannuaire.service-public.gouv.fr/corse/haute-corse/5ed609c0-88c0-40e2-9e10-4677c023e99d,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie-olmi-cappella@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Olmi-Cappella,mairie relais territorial,Mairie - Olmi-Cappella,https://lannuaire.service-public.gouv.fr/corse/haute-corse/862c3d23-45cb-4016-9788-1681c3e7b310,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairieolmo@orange.fr,mairie_relais,3-relais-territorial,2B,Olmo,mairie relais territorial,Mairie - Olmo,https://lannuaire.service-public.gouv.fr/corse/haute-corse/5303df27-b927-4278-84ad-c997fffb70dc,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie-omessa@orange.fr,mairie_relais,3-relais-territorial,2B,Omessa,mairie relais territorial,Mairie - Omessa,https://lannuaire.service-public.gouv.fr/corse/haute-corse/60cdccc1-01e3-4d92-90c0-73d5804af54f,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.ortale@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Ortale-d'Alesani,mairie relais territorial,Mairie - Ortale,https://lannuaire.service-public.gouv.fr/corse/haute-corse/c91a15a4-db9f-4e9d-a253-fd50c62563f6,Annuaire de l'administration Service-public.fr,administrations_relais_2B
communeortiporio@orange.fr,mairie_relais,3-relais-territorial,2B,Ortiporio,mairie relais territorial,Mairie - Ortiporio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/dfbb8024-570a-4717-bb7c-79d1d7298189,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiedepalasca@orange.fr,mairie_relais,3-relais-territorial,2B,Palasca,mairie relais territorial,Mairie - Palasca,https://lannuaire.service-public.gouv.fr/corse/haute-corse/acaaf69f-c26b-4f52-9a3f-df44dc3d7245,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.pancheraccia@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Pancheraccia,mairie relais territorial,Mairie - Pancheraccia,https://lannuaire.service-public.gouv.fr/corse/haute-corse/d6c1a76f-1c2d-46b3-8721-5dc7c5dbaa48,Annuaire de l'administration Service-public.fr,administrations_relais_2B
commune-de-parata@orange.fr,mairie_relais,3-relais-territorial,2B,Parata,mairie relais territorial,Mairie - Parata,https://lannuaire.service-public.gouv.fr/corse/haute-corse/c2bd46a6-c44b-492a-a114-807e3b47b2bc,Annuaire de l'administration Service-public.fr,administrations_relais_2B
secretariat.patrimonio@mic.fr,mairie_relais,3-relais-territorial,2B,Patrimonio,mairie relais territorial,Mairie - Patrimonio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/4dba3fe9-4666-4119-bd44-d1c1e0277115,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.pentaacquatella@gmail.com,mairie_relais,3-relais-territorial,2B,Penta-Acquatella,mairie relais territorial,Mairie - Penta-Acquatella,https://lannuaire.service-public.gouv.fr/corse/haute-corse/452e9846-7e8c-43c5-bd3a-fa94bf05cafe,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiedeperelli@orange.fr,mairie_relais,3-relais-territorial,2B,Perelli,mairie relais territorial,Mairie - Perelli,https://lannuaire.service-public.gouv.fr/corse/haute-corse/908e092a-a7f1-48a3-9504-6667458f783b,Annuaire de l'administration Service-public.fr,administrations_relais_2B
perocasevecchie@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Pero-Casevecchie,mairie relais territorial,Mairie - Pero-Casevecchie,https://lannuaire.service-public.gouv.fr/corse/haute-corse/fe557975-babd-41bb-bbe9-2355f6a85457,Annuaire de l'administration Service-public.fr,administrations_relais_2B
pianello.mairie@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Pianello,mairie relais territorial,Mairie - Pianello,https://lannuaire.service-public.gouv.fr/corse/haute-corse/b7acc440-6d23-48a0-b406-ee5d6e985540,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.piano@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Piano,mairie relais territorial,Mairie - Piano,https://lannuaire.service-public.gouv.fr/corse/haute-corse/dec7c496-7fca-4d48-a476-35067e2a4332,Annuaire de l'administration Service-public.fr,administrations_relais_2B
communedepiazzali@orange.fr,mairie_relais,3-relais-territorial,2B,Piazzali,mairie relais territorial,Mairie - Piazzali,https://lannuaire.service-public.gouv.fr/corse/haute-corse/c2281c63-c898-4933-b831-ce7d36960690,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.piazzole-orezza@orange.fr,mairie_relais,3-relais-territorial,2B,Piazzole d'Orezza,mairie relais territorial,Mairie - Piazzole,https://lannuaire.service-public.gouv.fr/corse/haute-corse/64d1cd92-74ec-4a36-9b8e-8a2f25a8b996,Annuaire de l'administration Service-public.fr,administrations_relais_2B
commune-de-pie-d-orezza@orange.fr,mairie_relais,3-relais-territorial,2B,Pie d'Orezza,mairie relais territorial,Mairie - Pie d'Orezza,https://lannuaire.service-public.gouv.fr/corse/haute-corse/bc25c59d-3a61-4896-a869-82ae4b91a200,Annuaire de l'administration Service-public.fr,administrations_relais_2B
maire.piedicorte@orange.fr,mairie_relais,3-relais-territorial,2B,Piedicorte-di-Gaggio,mairie relais territorial,Mairie - Piedicorte-di-Gaggio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/578ec9ff-3ca1-47fc-8ac5-df134fc5a3cc,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiepiedicroce@orange.fr,mairie_relais,3-relais-territorial,2B,Piedicroce,mairie relais territorial,Mairie - Piedicroce,https://lannuaire.service-public.gouv.fr/corse/haute-corse/e7cf34d0-1fea-4cd8-a487-41916dd9bc92,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie-piedigriggio@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Piedigriggio,mairie relais territorial,Mairie - Piedigriggio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/35e83325-ad9e-44ec-9e09-78d2bb510dce,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiepiedipartino@orange.fr,mairie_relais,3-relais-territorial,2B,Piedipartino,mairie relais territorial,Mairie - Piedipartino,https://lannuaire.service-public.gouv.fr/corse/haute-corse/a75e1fb7-5f37-439b-af55-f9e83de72f4d,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.pietradiverde@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Pietra-di-Verde,mairie relais territorial,Mairie - Pietra-di-Verde,https://lannuaire.service-public.gouv.fr/corse/haute-corse/fd9e2cea-be3e-42fb-8673-12a089b66774,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.pietracorbara@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Pietracorbara,mairie relais territorial,Mairie - Pietracorbara,https://lannuaire.service-public.gouv.fr/corse/haute-corse/a3f8ff22-82d9-417e-a82b-214eb29a2f0b,Annuaire de l'administration Service-public.fr,administrations_relais_2B
pietraserenamairie@orange.fr,mairie_relais,3-relais-territorial,2B,Pietraserena,mairie relais territorial,Mairie - Pietraserena,https://lannuaire.service-public.gouv.fr/corse/haute-corse/a9f3cc45-85f6-4a46-9f1e-b83b48b3a7e3,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.pietricaggio@orange.fr,mairie_relais,3-relais-territorial,2B,Pietricaggio,mairie relais territorial,Mairie - Pietricaggio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/43081b54-d995-40f5-959f-24e05286ec8d,Annuaire de l'administration Service-public.fr,administrations_relais_2B
contact@cumunadiupetrosu.fr,mairie_relais,3-relais-territorial,2B,Pietroso,mairie relais territorial,Mairie - Pietroso,https://lannuaire.service-public.gouv.fr/corse/haute-corse/b99246da-9e43-4070-99a1-5b9bdd40c580,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiepigna@orange.fr,mairie_relais,3-relais-territorial,2B,Pigna,mairie relais territorial,Mairie - Pigna,https://lannuaire.service-public.gouv.fr/corse/haute-corse/72cb0bb4-e22b-425e-b4b3-f34853ab7a39,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.pino@orange.fr,mairie_relais,3-relais-territorial,2B,Pino,mairie relais territorial,Mairie - Pino,https://lannuaire.service-public.gouv.fr/corse/haute-corse/d7630ae6-a42e-4b2c-83e7-2766930d1cbe,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiedepiobbeta@orange.fr,mairie_relais,3-relais-territorial,2B,Piobetta,mairie relais territorial,Mairie - Piobetta,https://lannuaire.service-public.gouv.fr/corse/haute-corse/337ddb19-57c8-4ae6-8877-876e7ff3a70f,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiepioggiola@orange.fr,mairie_relais,3-relais-territorial,2B,Pioggiola,mairie relais territorial,Mairie - Pioggiola,https://lannuaire.service-public.gouv.fr/corse/haute-corse/404d2703-b3f8-4f69-a973-0c107ce9b505,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie-de-pieve@orange.fr,mairie_relais,3-relais-territorial,2B,Piève,mairie relais territorial,Mairie - Piève,https://lannuaire.service-public.gouv.fr/corse/haute-corse/79d4824a-91d1-4c0f-b50a-9652260e97fc,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.poggio.marinaccio@orange.fr,mairie_relais,3-relais-territorial,2B,Poggio-Marinaccio,mairie relais territorial,Mairie - Poggio-Marinaccio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/988dc5d8-5a82-4201-9723-e35975275517,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.poggiomezzana@orange.fr,mairie_relais,3-relais-territorial,2B,Poggio-Mezzana,mairie relais territorial,Mairie - Poggio-Mezzana,https://lannuaire.service-public.gouv.fr/corse/haute-corse/03412148-5f87-4325-bc10-e93c60e0487b,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie@upoghjudoletta.fr,mairie_relais,3-relais-territorial,2B,Poggio-d'Oletta,mairie relais territorial,Mairie - Poggio-d'Oletta,https://lannuaire.service-public.gouv.fr/corse/haute-corse/23d7fd32-09d7-4624-a300-e81f02f66ddf,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.poggio-di-nazza@orange.fr,mairie_relais,3-relais-territorial,2B,Poggio-di-Nazza,mairie relais territorial,Mairie - Poggio-di-Nazza,https://lannuaire.service-public.gouv.fr/corse/haute-corse/4e8f84f9-be00-420e-bf46-3386c4b599a9,Annuaire de l'administration Service-public.fr,administrations_relais_2B
poggiodivenaco@aol.com,mairie_relais,3-relais-territorial,2B,Poggio-di-Venaco,mairie relais territorial,Mairie - Poggio-di-Venaco,https://lannuaire.service-public.gouv.fr/corse/haute-corse/a69cc77d-238c-4fda-82df-05b10a136dfa,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie-polveroso@orange.fr,mairie_relais,3-relais-territorial,2B,Polveroso,mairie relais territorial,Mairie - Polveroso,https://lannuaire.service-public.gouv.fr/corse/haute-corse/3474caae-1ae2-4cd3-9605-676304d1e399,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.popolasca@orange.fr,mairie_relais,3-relais-territorial,2B,Popolasca,mairie relais territorial,Mairie - Popolasca,https://lannuaire.service-public.gouv.fr/corse/haute-corse/2a506b60-7082-4465-9363-c4840b2e208f,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.porri@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Porri,mairie relais territorial,Mairie - Porri,https://lannuaire.service-public.gouv.fr/corse/haute-corse/d7af56a5-3fac-4059-8d2e-a4470cfb5e27,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairieprato@orange.fr,mairie_relais,3-relais-territorial,2B,Prato-di-Giovellina,mairie relais territorial,Mairie - Prato-di-Giovellina,https://lannuaire.service-public.gouv.fr/corse/haute-corse/61d8406a-f4d2-4ece-ada9-2d84a437ed2f,Annuaire de l'administration Service-public.fr,administrations_relais_2B
communeprunellidicasacconi@gmail.com,mairie_relais,3-relais-territorial,2B,Prunelli-di-Casacconi,mairie relais territorial,Mairie - Prunelli-di-Casacconi,https://lannuaire.service-public.gouv.fr/corse/haute-corse/3988cd93-d469-47cc-811a-431df9c5aca5,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiedepruno@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Pruno,mairie relais territorial,Mairie - Pruno,https://lannuaire.service-public.gouv.fr/corse/haute-corse/a737557e-f59c-4672-a463-38cdba8d7b1c,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.quercitello@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Quercitello,mairie relais territorial,Mairie - Quercitello,https://lannuaire.service-public.gouv.fr/corse/haute-corse/bccceb17-1268-44c9-8fda-5bc62c7fc394,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.rapaggio@orange.fr,mairie_relais,3-relais-territorial,2B,Rapaggio,mairie relais territorial,Mairie - Rapaggio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/e7d5c2eb-b4bb-451e-82b8-a9a131694126,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiederapale@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Rapale,mairie relais territorial,Mairie - Rapale,https://lannuaire.service-public.gouv.fr/corse/haute-corse/b7b48389-cf12-4afb-8cf1-96ca9499630e,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.riventosa@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Riventosa,mairie relais territorial,Mairie - Riventosa,https://lannuaire.service-public.gouv.fr/corse/haute-corse/443e141e-9348-4227-828e-107469a36c41,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiederogliano@ruglianu.corsica,mairie_relais,3-relais-territorial,2B,Rogliano,mairie relais territorial,Mairie - Rogliano,https://lannuaire.service-public.gouv.fr/corse/haute-corse/d37d88d1-dd06-4cff-9de1-66f39a597276,Annuaire de l'administration Service-public.fr,administrations_relais_2B
commune.de.rospigliani@orange.fr,mairie_relais,3-relais-territorial,2B,Rospigliani,mairie relais territorial,Mairie - Rospigliani,https://lannuaire.service-public.gouv.fr/corse/haute-corse/80c67cd3-0d75-4775-a8b1-91166082993c,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.rusio@orange.fr,mairie_relais,3-relais-territorial,2B,Rusio,mairie relais territorial,Mairie - Rusio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/d437fa60-21b2-4d71-94e1-2376f7e09cf8,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.rutali@orange.fr,mairie_relais,3-relais-territorial,2B,Rutali,mairie relais territorial,Mairie - Rutali,https://lannuaire.service-public.gouv.fr/corse/haute-corse/201debf1-f074-44c1-acbc-6ca9c43a9cfa,Annuaire de l'administration Service-public.fr,administrations_relais_2B
contact@mairiedesaintflorent.fr,mairie_relais,3-relais-territorial,2B,Saint-Florent,mairie relais territorial,Mairie - Saint-Florent,https://lannuaire.service-public.gouv.fr/corse/haute-corse/1d47b1de-b2bc-4adb-9942-c635cb38f64f,Annuaire de l'administration Service-public.fr,administrations_relais_2B
commune-de-saliceto@orange.fr,mairie_relais,3-relais-territorial,2B,Saliceto,mairie relais territorial,Mairie - Saliceto,https://lannuaire.service-public.gouv.fr/corse/haute-corse/21fd2076-e00d-4d26-b808-ea55b9acccdd,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiedesandamianu@orange.fr,mairie_relais,3-relais-territorial,2B,San-Damiano,mairie relais territorial,Mairie - San Damiano,https://lannuaire.service-public.gouv.fr/corse/haute-corse/95304356-1a04-45ff-ade3-d9191def66f2,Annuaire de l'administration Service-public.fr,administrations_relais_2B
commune-san-gavino-dampugnani@orange.fr,mairie_relais,3-relais-territorial,2B,San-Gavino-d'Ampugnani,mairie relais territorial,Mairie - San-Gavino-d'Ampugnani,https://lannuaire.service-public.gouv.fr/corse/haute-corse/51692634-46ee-436e-8dc2-ece66f512577,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.sangavinodifiumo@wanadoo.fr,mairie_relais,3-relais-territorial,2B,San-Gavino-di-Fiumorbo,mairie relais territorial,Mairie - San-Gavino-di-Fiumorbo,https://lannuaire.service-public.gouv.fr/corse/haute-corse/6533483d-f53b-4817-b092-9163e7e6b35a,Annuaire de l'administration Service-public.fr,administrations_relais_2B
sangavinoditenda@orange.fr,mairie_relais,3-relais-territorial,2B,San-Gavino-di-Tenda,mairie relais territorial,Mairie - San-Gavino-di-Tenda,https://lannuaire.service-public.gouv.fr/corse/haute-corse/8cbfaa57-7d72-463f-9854-7121af160cc0,Annuaire de l'administration Service-public.fr,administrations_relais_2B
san-giulianomairie@wanadoo.fr,mairie_relais,3-relais-territorial,2B,San-Giuliano,mairie relais territorial,Mairie - San-Giuliano,https://lannuaire.service-public.gouv.fr/corse/haute-corse/3926e431-e2c7-4e82-8b42-2c2d62ef48c1,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.sanlorenzo@gmail.com,mairie_relais,3-relais-territorial,2B,San-Lorenzo,mairie relais territorial,Mairie - San-Lorenzo,https://lannuaire.service-public.gouv.fr/corse/haute-corse/46ded84f-0e66-4c43-8cbd-dd35fb92d7be,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie@sanmartino.corsica,mairie_relais,3-relais-territorial,2B,San-Martino-di-Lota,mairie relais territorial,Mairie - San-Martino-di-Lota,https://lannuaire.service-public.gouv.fr/corse/haute-corse/c2ebd139-9289-4813-be4d-41a05423f86a,Annuaire de l'administration Service-public.fr,administrations_relais_2B
contact@mairiesannicolao.corsica,mairie_relais,3-relais-territorial,2B,San-Nicolao,mairie relais territorial,Mairie - San-Nicolao,https://lannuaire.service-public.gouv.fr/corse/haute-corse/b9e6fdc2-804f-433c-9ace-6998100dc685,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.santandreadibozio@orange.fr,mairie_relais,3-relais-territorial,2B,Sant'Andréa-di-Bozio,mairie relais territorial,Mairie - Sant'Andréa-di-Bozio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/578aa70d-e79b-4f90-b9ed-9d9d4eb4c7b9,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.santandreacotone@orange.fr,mairie_relais,3-relais-territorial,2B,Sant'Andréa-di-Cotone,mairie relais territorial,Mairie - Sant'Andréa-di-Cotone,https://lannuaire.service-public.gouv.fr/corse/haute-corse/ec7fbe05-9ff3-4034-bfcb-bbe958b0640b,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairiesantantonino@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Sant'Antonino,mairie relais territorial,Mairie - Sant'Antonino,https://lannuaire.service-public.gouv.fr/corse/haute-corse/20075652-a43b-4cee-a5ea-8f2d5576a3c5,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.santaluciadimercoriu@orange.fr,mairie_relais,3-relais-territorial,2B,Santa-Lucia-di-Mercurio,mairie relais territorial,Mairie - Santa-Lucia-di-Mercurio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/f634fa1b-10a8-441a-8400-2076d10d8cae,Annuaire de l'administration Service-public.fr,administrations_relais_2B
msldm@orange.fr,mairie_relais,3-relais-territorial,2B,Santa-Lucia-di-Moriani,mairie relais territorial,Mairie - Santa-Lucia-di-Moriani,https://lannuaire.service-public.gouv.fr/corse/haute-corse/b1f9557f-406d-4c81-9396-54948e46c35c,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.santamariapoghju@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Santa-Maria-Poggio,mairie relais territorial,Mairie - Santa-Maria-Poggio,https://lannuaire.service-public.gouv.fr/corse/haute-corse/7f046f27-7b6b-4bb1-951f-ad0bf902207c,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie@smdl.net,mairie_relais,3-relais-territorial,2B,Santa-Maria-di-Lota,mairie relais territorial,Mairie - Santa-Maria-di-Lota,https://lannuaire.service-public.gouv.fr/corse/haute-corse/f3bdbd41-a650-4925-b93b-f3450fc1beca,Annuaire de l'administration Service-public.fr,administrations_relais_2B
mairie.santareparata@wanadoo.fr,mairie_relais,3-relais-territorial,2B,Santa-Reparata-di-Balagna,mairie relais territorial,Mairie - Santa-Reparata-di-Balagna,https://lannuaire.service-public.gouv.fr/corse/haute-corse/021ef5f3-ad7c-4b87-bef7-728e1b141e12,Annuaire de l'administration Service-public.fr,administrations_relais_2B
commune-santa-reparata-moriani@orange.fr,mairie_relais,3-relais-territorial,2B,Santa-Reparata-di-Moriani,mairie relais territorial,Mairie - Santa-Reparata-di-Moriani,https://lannuaire.service-public.gouv.fr/corse/haute-corse/27ae2db0-cb8f-4b87-8aef-5b287fa1520e,Annuaire de l'administration Service-public.fr,administrations_relais_2B
